STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SEO,Socio-economic objectives,FUNDMODE,Funding mode,TRANSCOORD,Transnationally coordinated research,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,AUX_OBS_STATUS,Aux observation status,AUX_OBS_STATUS_2,Aux observation status 2,AUX_OBS_STATUS_3,Aux observation status 3,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,BASE_PER,Base Period,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1989,,591.42459,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1988,,531.210603,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1987,,480.4045964,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1986,,422.5875426,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2023,,5610.051263,,P,Provisional value,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2022,,4940.502405,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2021,,4287.493472,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2020,,4106.296485,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2019,,3851.694345,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2018,,3651.064656,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2017,,3477.89648,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2016,,3081.135027,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2015,,2916.287296,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2014,,2903.377159,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2013,,2759.706972,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2012,,2564.0789,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2011,,2474.067374,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2010,,2379.990242,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2009,,2270.90405,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2008,,2088.228147,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2007,,1947.759856,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2006,,1787.516109,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2005,,1535.867548,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2004,,1440.639599,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2003,,1335.438822,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,NOR,Norway,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2002,,1280.395961,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2012,,3192.129627,,B,Time series break,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2011,,2688.040727,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1995,,1154.435509,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1994,,1172.612215,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1993,,1145.730102,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1992,,1195.537153,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1991,,1330.848279,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2010,,2906.942283,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2009,,2434.82357,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2008,,2095.380443,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2007,,2000.199608,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2006,,1805.817179,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2005,,1548.783432,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2004,,1580.224371,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2001,,1640.553515,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2000,,1546.428607,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1999,,1515.547608,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1998,,1414.128753,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1997,,1364.59773,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1996,,1288.42092,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2022,,7257.649631,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2021,,6975.916097,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2020,,5998.406068,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2019,,5994.677681,,B,Time series break,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2018,,3462.028949,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2017,,4122.7178,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2016,,3526.920115,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2015,,4157.629567,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,POL,Poland,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2014,,4185.798172,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2005,,1045.601612,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2004,,961.5936571,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1990,,381.0111488,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1989,,280.3252103,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1988,,247.9363836,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1987,,213.2506591,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1986,,161.0988707,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2003,,929.5867773,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2002,,923.5053772,,B,Time series break,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2001,,1159.415596,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2000,,1079.192751,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1999,,974.4355259,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1998,,824.3279952,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1997,,743.3183399,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1996,,693.3176558,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1995,,590.0646503,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1994,,557.2894448,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1993,,575.9082575,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1992,,564.5799211,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,1991,,440.8305881,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2022,,1531.709183,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
DATAFLOW,OECD.STI.STP:DSD_RDS_GOV@DF_GBARD_NABS07(1.0),Government budget allocations for R&D,I,PRT,Portugal,A,Annual,C,Government Allocations for R&D (GBARD),_T,Total,_T,Total,_Z,Not applicable,USD,US dollar,V,Current prices,2021,,1448.880316,,,,,,,,,,,,,,,,6,Millions,,,USD,US dollar,3,Three
